year,country_code,country_name,Populated aged 0 - 20,Populated aged 20 - 40,Populated aged 40 - 60,Populated aged 60 - 80,Populated aged 80 - +
2019,VCT,St. Vincent and the Grenadines,0.3053357807456168,0.2988254229472028,0.2526651777237257,0.11901295742045157,0.024160661163003083
2019,VEN,"Venezuela, RB",0.36095043914031044,0.29475653679926334,0.22850403542537726,0.10175972790410547,0.014029260730943505
2019,VGB,British Virgin Islands,NA,NA,NA,NA,NA
2019,VIR,Virgin Islands (U.S.),0.2594849487667457,0.21504842081579464,0.2561006477983294,0.2341167536960129,0.035249228923117305
2019,VNM,Vietnam,0.29926313656757325,0.33032068923892893,0.25186209905344387,0.09913241788164115,0.019421657258412807
2019,VUT,Vanuatu,0.4827232044604211,0.29932773557599324,0.1603730800781641,0.0521438432450097,0.005432136640411895
2019,WLD,World,0.3355109487128039,0.30185603351396484,0.23083156195135335,0.11325379556085989,0.018547660261018027
2019,WSM,Samoa,0.47412135387862586,0.26643259780915607,0.1815031482599585,0.07065699948755157,0.007285900564708031
2019,XKX,Kosovo,NA,NA,NA,NA,NA
2019,YEM,"Yemen, Rep.",0.5001647696609297,0.3297841273973643,0.12420203304843899,0.04238729532299003,0.0034617745702769523
2019,ZAF,South Africa,0.3726582277443422,0.3445154208542408,0.1987739835265275,0.07683323346983612,0.007219134405053346
2019,ZMB,Zambia,0.559619336708054,0.29038845119493084,0.11615055432960936,0.03130865771824856,0.0025330000491572886
2019,ZWE,Zimbabwe,0.5304486239536271,0.2953606892723779,0.12840630002185657,0.04149644057245539,0.004287946179682964
